id,title,power,lat,lon,station_id,plug
150532,Neuer Ladepunkt*2,11,51.40772000,6.77819000,514,CONNECTOR.AC.TYPE2.SOCKET
150545,Neuer Ladepunkt*8,11,51.35702000,6.74546000,518,CONNECTOR.AC.TYPE2.SOCKET
4378,Sandufer 2*2,11,,,520,CONNECTOR.AC.TYPE2.SOCKET
4379,Sandufer 2*1,11,,,520,CONNECTOR.AC.TYPE2.SOCKET
4380,Bahnhofsvorplatz 1,11,,,521,CONNECTOR.AC.TYPE2.SOCKET
4382,Bahnhofsvorplatz 2,11,,,521,CONNECTOR.AC.TYPE2.SOCKET
1046,Ladepunkt 1046,22,,,522,CONNECTOR.AC.TYPE2.SOCKET
1047,Ladepunkt 1047,22,,,522,CONNECTOR.AC.TYPE2.SOCKET
1048,Ladepunkt 1048,22,,,523,CONNECTOR.AC.TYPE2.SOCKET
1049,Ladepunkt 1049,22,,,523,CONNECTOR.AC.TYPE2.SOCKET
1050,Ladepunkt 1050,22,,,524,CONNECTOR.AC.TYPE2.SOCKET
1051,Ladepunkt 1051,22,,,524,CONNECTOR.AC.TYPE2.SOCKET
1052,Ladepunkt 1052,22,,,525,CONNECTOR.AC.TYPE2.SOCKET
1053,Ladepunkt 1053,22,,,525,CONNECTOR.AC.TYPE2.SOCKET
1054,Ladepunkt 1054,22,,,526,CONNECTOR.AC.TYPE2.SOCKET
1055,Ladepunkt 1055,22,,,526,CONNECTOR.AC.TYPE2.SOCKET
1056,Ladepunkt 1056,22,,,527,CONNECTOR.AC.TYPE2.SOCKET
1057,Ladepunkt 1057,22,,,527,CONNECTOR.AC.TYPE2.SOCKET
1058,Ladepunkt 1058,22,,,528,CONNECTOR.DC.CHADEMO.PLUG
1059,Ladepunkt 1059,11,,,529,CONNECTOR.AC.TYPE2.SOCKET
1060,Ladepunkt 1060,11,,,529,CONNECTOR.AC.TYPE2.SOCKET
1061,Ladepunkt 1061,11,,,530,
1062,Ladepunkt 1062,22,,,531,CONNECTOR.AC.TYPE2.SOCKET
1063,Ladepunkt 1063,22,,,531,CONNECTOR.AC.TYPE2.SOCKET
1064,Ladepunkt 1064,11,,,532,CONNECTOR.AC.TYPE2.SOCKET
1065,Ladepunkt 1065,11,,,533,
1066,Ladepunkt 1066,11,,,534,
1067,Ladepunkt 1067,22,,,535,CONNECTOR.AC.TYPE2.SOCKET
1068,Ladepunkt 1068,22,,,535,CONNECTOR.AC.TYPE2.SOCKET
1069,Ladepunkt 1069,22,,,536,CONNECTOR.AC.TYPE2.SOCKET
1070,Ladepunkt 1070,22,,,536,CONNECTOR.AC.TYPE2.SOCKET
1071,Ladepunkt 1071,22,,,537,CONNECTOR.AC.TYPE2.SOCKET
1072,Ladepunkt 1072,22,,,537,CONNECTOR.AC.TYPE2.SOCKET
1073,Ladepunkt 1073,11,,,538,CONNECTOR.AC.TYPE2.SOCKET
1074,Ladepunkt 1074,11,,,538,CONNECTOR.AC.TYPE2.SOCKET
13996,Friedrich-Ebert-Str. 73-75,-,,,539,CONNECTOR.AC.TYPE2.SOCKET
1077,Ladepunkt 1077,22,,,542,CONNECTOR.AC.TYPE2.SOCKET
1078,Ladepunkt 1078,22,,,542,CONNECTOR.AC.TYPE2.SOCKET
1079,Ladepunkt 1079,22,,,543,CONNECTOR.AC.TYPE2.SOCKET
1080,Ladepunkt 1080,22,,,543,CONNECTOR.AC.TYPE2.SOCKET
1081,Ladepunkt 1081,22,,,544,CONNECTOR.AC.TYPE2.SOCKET
1082,Ladepunkt 1082,22,,,544,CONNECTOR.AC.TYPE2.SOCKET
1083,Ladepunkt 1083,22,,,545,CONNECTOR.AC.TYPE2.SOCKET
1084,Ladepunkt 1084,22,,,545,CONNECTOR.AC.TYPE2.SOCKET
1085,Ladepunkt 1085,22,,,546,CONNECTOR.AC.TYPE2.SOCKET
1086,Ladepunkt 1086,22,,,546,CONNECTOR.AC.TYPE2.SOCKET
1087,Ladepunkt 1087,50,,,547,CONNECTOR.AC.TYPE2.SOCKET
1088,Ladepunkt 1088,50,,,547,CONNECTOR.AC.TYPE2.SOCKET
1089,Ladepunkt 1089,50,,,548,CONNECTOR.AC.TYPE2.SOCKET
1090,Ladepunkt 1090,50,,,548,CONNECTOR.AC.TYPE2.SOCKET
1091,Ladepunkt 1091,50,,,549,CONNECTOR.AC.TYPE2.SOCKET
1092,Ladepunkt 1092,50,,,549,CONNECTOR.AC.TYPE2.SOCKET
1097,Ladepunkt 1097,22,,,551,CONNECTOR.AC.TYPE2.SOCKET
1098,Ladepunkt 1098,22,,,551,CONNECTOR.AC.TYPE2.SOCKET
1099,Ladepunkt 1099,22,,,551,CONNECTOR.AC.TYPE2.SOCKET
1100,Ladepunkt 1100,22,,,551,CONNECTOR.AC.TYPE2.SOCKET
1101,Ladepunkt 1101,22,,,552,CONNECTOR.AC.TYPE2.SOCKET
1102,Ladepunkt 1102,22,,,552,CONNECTOR.AC.TYPE2.SOCKET
1103,Ladepunkt 1103,22,,,552,CONNECTOR.AC.TYPE2.SOCKET
1104,Ladepunkt 1104,22,,,552,CONNECTOR.AC.TYPE2.SOCKET
1105,Ladepunkt 1105,22,,,553,CONNECTOR.AC.TYPE2.SOCKET
1106,Ladepunkt 1106,22,,,553,CONNECTOR.AC.TYPE2.SOCKET
1107,Ladepunkt 1107,22,,,553,CONNECTOR.AC.TYPE2.SOCKET
1108,Ladepunkt 1108,22,,,553,CONNECTOR.AC.TYPE2.SOCKET
1109,Ladepunkt 1109,11,,,554,CONNECTOR.AC.TYPE2.SOCKET
1110,Ladepunkt 1110,11,,,554,CONNECTOR.AC.TYPE2.SOCKET
1111,Ladepunkt 1111,11,,,554,CONNECTOR.AC.TYPE2.SOCKET
1112,Ladepunkt 1112,11,,,554,CONNECTOR.AC.TYPE2.SOCKET
1113,Ladepunkt 1113,22,,,555,CONNECTOR.AC.TYPE2.SOCKET
1114,Ladepunkt 1114,22,,,555,CONNECTOR.AC.TYPE2.SOCKET
1115,Ladepunkt 1115,22,,,555,CONNECTOR.AC.TYPE2.SOCKET
1116,Ladepunkt 1116,22,,,555,CONNECTOR.AC.TYPE2.SOCKET
1117,Ladepunkt 1117,22,,,555,CONNECTOR.AC.TYPE2.SOCKET
1118,Ladepunkt 1118,22,,,555,CONNECTOR.AC.TYPE2.SOCKET
1119,Ladepunkt 1119,22,,,555,CONNECTOR.AC.TYPE2.SOCKET
1120,Ladepunkt 1120,22,,,555,CONNECTOR.AC.TYPE2.SOCKET
1121,Ladepunkt 1121,22,,,555,CONNECTOR.AC.TYPE2.SOCKET
1122,Ladepunkt 1122,22,,,555,CONNECTOR.AC.TYPE2.SOCKET
1123,Ladepunkt 1123,22,,,555,CONNECTOR.AC.TYPE2.SOCKET
1124,Ladepunkt 1124,22,,,555,CONNECTOR.AC.TYPE2.SOCKET
1125,Ladepunkt 1125,22,,,555,CONNECTOR.AC.TYPE2.SOCKET
1126,Ladepunkt 1126,22,,,555,CONNECTOR.AC.TYPE2.SOCKET
1127,Ladepunkt 1127,22,,,555,CONNECTOR.AC.TYPE2.SOCKET
1128,Ladepunkt 1128,22,,,555,CONNECTOR.AC.TYPE2.SOCKET
1129,Ladepunkt 1129,22,,,555,CONNECTOR.AC.TYPE2.SOCKET
1130,Ladepunkt 1130,22,,,555,CONNECTOR.AC.TYPE2.SOCKET
1131,Ladepunkt 1131,22,,,555,CONNECTOR.AC.TYPE2.SOCKET
1132,Ladepunkt 1132,22,,,555,CONNECTOR.AC.TYPE2.SOCKET
1133,Ladepunkt 1133,22,,,555,CONNECTOR.AC.TYPE2.SOCKET
1134,Ladepunkt 1134,22,,,555,CONNECTOR.AC.TYPE2.SOCKET
1135,Ladepunkt 1135,22,,,556,CONNECTOR.AC.TYPE2.SOCKET
1136,Ladepunkt 1136,22,,,556,CONNECTOR.AC.TYPE2.SOCKET
1137,Ladepunkt 1137,22,,,556,CONNECTOR.AC.TYPE2.SOCKET
1138,Ladepunkt 1138,22,,,556,CONNECTOR.AC.TYPE2.SOCKET
1139,Ladepunkt 1139,22,,,556,CONNECTOR.AC.TYPE2.SOCKET
1140,Ladepunkt 1140,22,,,556,CONNECTOR.AC.TYPE2.SOCKET
1141,Ladepunkt 1141,22,,,556,CONNECTOR.AC.TYPE2.SOCKET
1142,Ladepunkt 1142,22,,,556,CONNECTOR.AC.TYPE2.SOCKET
1143,Ladepunkt 1143,22,,,556,CONNECTOR.AC.TYPE2.SOCKET
1144,Ladepunkt 1144,22,,,556,CONNECTOR.AC.TYPE2.SOCKET
1145,Ladepunkt 1145,22,,,556,CONNECTOR.AC.TYPE2.SOCKET
1146,Ladepunkt 1146,22,,,556,CONNECTOR.AC.TYPE2.SOCKET
1147,Ladepunkt 1147,22,,,556,CONNECTOR.AC.TYPE2.SOCKET
1148,Ladepunkt 1148,22,,,556,CONNECTOR.AC.TYPE2.SOCKET
1149,Ladepunkt 1149,22,,,556,CONNECTOR.AC.TYPE2.SOCKET
1150,Ladepunkt 1150,22,,,556,CONNECTOR.AC.TYPE2.SOCKET
1151,Ladepunkt 1151,22,,,556,CONNECTOR.AC.TYPE2.SOCKET
1152,Ladepunkt 1152,22,,,556,CONNECTOR.AC.TYPE2.SOCKET
1153,Ladepunkt 1153,22,,,556,CONNECTOR.AC.TYPE2.SOCKET
1154,Ladepunkt 1154,22,,,556,CONNECTOR.AC.TYPE2.SOCKET
1155,Ladepunkt 1155,22,,,556,CONNECTOR.AC.TYPE2.SOCKET
1156,Ladepunkt 1156,22,,,556,CONNECTOR.AC.TYPE2.SOCKET
1157,Ladepunkt 1157,22,,,558,CONNECTOR.AC.TYPE2.SOCKET
1158,Ladepunkt 1158,22,,,558,CONNECTOR.AC.TYPE2.SOCKET
1159,Ladepunkt 1159,22,,,559,CONNECTOR.AC.TYPE2.SOCKET
1160,Ladepunkt 1160,22,,,559,CONNECTOR.AC.TYPE2.SOCKET
1161,Ladepunkt 1161,22,,,560,CONNECTOR.AC.TYPE2.SOCKET
1162,Ladepunkt 1162,22,,,560,CONNECTOR.AC.TYPE2.SOCKET
1163,Ladepunkt 1163,22,,,561,CONNECTOR.AC.TYPE2.SOCKET
1164,Ladepunkt 1164,22,,,562,CONNECTOR.AC.TYPE2.SOCKET
1165,Ladepunkt 1165,22,,,562,CONNECTOR.AC.TYPE2.SOCKET
19695,Ladepunkt 1,22,,,563,CONNECTOR.AC.TYPE2.SOCKET
19696,Ladepunkt 2,22,,,563,CONNECTOR.AC.TYPE2.SOCKET
19683,Ladepunkt 1,22,,,564,CONNECTOR.AC.TYPE2.SOCKET
19684,Ladepunkt 2,22,,,564,CONNECTOR.AC.TYPE2.SOCKET
1355,Ladepunkt 1355,22,,,626,CONNECTOR.AC.TYPE2.SOCKET
1356,Ladepunkt 1356,22,,,626,CONNECTOR.AC.TYPE2.SOCKET
1357,Ladepunkt 1357,22,,,626,CONNECTOR.AC.TYPE2.SOCKET
1358,Ladepunkt 1358,22,,,626,CONNECTOR.AC.TYPE2.SOCKET
1359,Ladepunkt 1359,22,,,627,CONNECTOR.AC.TYPE2.SOCKET
1360,Ladepunkt 1360,22,,,627,CONNECTOR.AC.TYPE2.SOCKET
1361,Ladepunkt 1361,22,,,627,CONNECTOR.AC.TYPE2.SOCKET
1362,Ladepunkt 1362,22,,,627,CONNECTOR.AC.TYPE2.SOCKET
1363,Ladepunkt 1363,22,,,627,CONNECTOR.AC.TYPE2.SOCKET
1364,Ladepunkt 1364,22,,,627,CONNECTOR.AC.TYPE2.SOCKET
1365,Ladepunkt 1365,22,,,627,CONNECTOR.AC.TYPE2.SOCKET
1366,Ladepunkt 1366,22,,,627,CONNECTOR.AC.TYPE2.SOCKET
1367,Ladepunkt 1367,22,,,627,CONNECTOR.AC.TYPE2.SOCKET
1368,Ladepunkt 1368,22,,,627,CONNECTOR.AC.TYPE2.SOCKET
1369,Ladepunkt 1369,22,,,627,CONNECTOR.AC.TYPE2.SOCKET
1370,Ladepunkt 1370,22,,,627,CONNECTOR.AC.TYPE2.SOCKET
1371,Ladepunkt 1371,22,,,627,CONNECTOR.AC.TYPE2.SOCKET
1372,Ladepunkt 1372,22,,,627,CONNECTOR.AC.TYPE2.SOCKET
1373,Ladepunkt 1373,22,,,627,CONNECTOR.AC.TYPE2.SOCKET
1374,Ladepunkt 1374,22,,,627,CONNECTOR.AC.TYPE2.SOCKET
1375,Ladepunkt 1375,22,,,627,CONNECTOR.AC.TYPE2.SOCKET
1376,Ladepunkt 1376,22,,,627,CONNECTOR.AC.TYPE2.SOCKET
1377,Ladepunkt 1377,22,,,627,CONNECTOR.AC.TYPE2.SOCKET
1378,Ladepunkt 1378,22,,,627,CONNECTOR.AC.TYPE2.SOCKET
1379,Ladepunkt 1379,22,,,627,CONNECTOR.AC.TYPE2.SOCKET
1380,Ladepunkt 1380,22,,,627,CONNECTOR.AC.TYPE2.SOCKET
1381,Ladepunkt 1381,22,,,628,CONNECTOR.AC.TYPE2.SOCKET
1382,Ladepunkt 1382,22,,,628,CONNECTOR.AC.TYPE2.SOCKET
1383,Ladepunkt 1383,22,,,628,CONNECTOR.AC.TYPE2.SOCKET
1384,Ladepunkt 1384,22,,,628,CONNECTOR.AC.TYPE2.SOCKET
1385,Ladepunkt 1385,22,,,628,CONNECTOR.AC.TYPE2.SOCKET
1386,Ladepunkt 1386,22,,,628,CONNECTOR.AC.TYPE2.SOCKET
1387,Ladepunkt 1387,22,,,628,CONNECTOR.AC.TYPE2.SOCKET
1388,Ladepunkt 1388,22,,,628,CONNECTOR.AC.TYPE2.SOCKET
1389,Ladepunkt 1389,22,,,628,CONNECTOR.AC.TYPE2.SOCKET
1390,Ladepunkt 1390,22,,,628,CONNECTOR.AC.TYPE2.SOCKET
1391,Ladepunkt 1391,22,,,628,CONNECTOR.AC.TYPE2.SOCKET
1392,Ladepunkt 1392,22,,,628,CONNECTOR.AC.TYPE2.SOCKET
1393,Ladepunkt 1393,22,,,628,CONNECTOR.AC.TYPE2.SOCKET
1394,Ladepunkt 1394,22,,,628,CONNECTOR.AC.TYPE2.SOCKET
1395,Ladepunkt 1395,22,,,628,CONNECTOR.AC.TYPE2.SOCKET
1396,Ladepunkt 1396,22,,,628,CONNECTOR.AC.TYPE2.SOCKET
1397,Ladepunkt 1397,22,,,628,CONNECTOR.AC.TYPE2.SOCKET
1398,Ladepunkt 1398,22,,,628,CONNECTOR.AC.TYPE2.SOCKET
1399,Ladepunkt 1399,22,,,628,CONNECTOR.AC.TYPE2.SOCKET
1400,Ladepunkt 1400,22,,,628,CONNECTOR.AC.TYPE2.SOCKET
7901,"Stromtankstelle Menden, Obere Promenade 3",22,,,629,CONNECTOR.AC.TYPE2.SOCKET
14000,Stadtwerke Neuss Moselstraße 25-27 - 41466 Neuss,22,,,630,CONNECTOR.AC.TYPE2.SOCKET
22776,Stadtwerke Neuss Moselstraße 25-27 - 41464 Neuss ,22,,,630,CONNECTOR.AC.TYPE2.SOCKET
22774,Moselstraße 25c - 41464 Neuss*1,22,,,631,CONNECTOR.AC.TYPE2.SOCKET
22775,Moselstraße 25c - 41464 Neuss*2,22,,,631,CONNECTOR.AC.TYPE2.SOCKET
16573,DE996E0000097,22,,,632,CONNECTOR.AC.TYPE2.SOCKET
16574,DE996E0000086,22,,,632,CONNECTOR.AC.TYPE2.SOCKET
16576,DE*996*00000033,22,,,634,CONNECTOR.AC.TYPE2.SOCKET
16577,DE*996*00000034,22,,,634,CONNECTOR.AC.TYPE2.SOCKET
16578,DE*996*00000031,22,,,635,CONNECTOR.AC.TYPE2.SOCKET
16579,DE*996*00000032,22,,,635,CONNECTOR.AC.TYPE2.SOCKET
16580,DE996E0000039,22,,,636,CONNECTOR.AC.TYPE2.SOCKET
16581,DE996E0000040,22,,,636,CONNECTOR.AC.TYPE2.SOCKET
16583,DE996E0000009*1,22,,,637,CONNECTOR.AC.TYPE2.SOCKET
16584,DE996E0000009*2,22,,,637,CONNECTOR.AC.TYPE2.SOCKET
16585,DE996E0000005,22,,,638,CONNECTOR.AC.TYPE2.SOCKET
16586,DE996E0000006,22,,,638,CONNECTOR.AC.TYPE2.SOCKET
16587,DE*996*00000041,22,,,639,CONNECTOR.AC.TYPE2.SOCKET
16588,DE*996*00000042,22,,,639,CONNECTOR.AC.TYPE2.SOCKET
16589,DE996E0000027,22,,,640,CONNECTOR.AC.TYPE2.SOCKET
16590,DE996E0000028,22,,,640,CONNECTOR.AC.TYPE2.SOCKET
16591,DE996E0000035,22,,,641,CONNECTOR.AC.TYPE2.SOCKET
16592,DE996E0000036,22,,,641,CONNECTOR.AC.TYPE2.SOCKET
16593,DE996E0000051,22,,,642,CONNECTOR.AC.TYPE2.SOCKET
16594,DE996E0000052,22,,,642,CONNECTOR.AC.TYPE2.SOCKET
16595,DE996E0000001,22,,,643,CONNECTOR.AC.TYPE2.SOCKET
16596,DE996E0000002,22,,,643,CONNECTOR.AC.TYPE2.SOCKET
16597,DE996E0000029,22,,,644,CONNECTOR.AC.TYPE2.SOCKET
16598,DE996E0000030,22,,,644,CONNECTOR.AC.TYPE2.SOCKET
16599,DE*996*E0000013,22,,,645,CONNECTOR.AC.TYPE2.SOCKET
16600,DE*996*E0000014,22,,,645,CONNECTOR.AC.TYPE2.SOCKET
16601,DE996E0000004,22,,,646,CONNECTOR.AC.TYPE2.SOCKET
16602,DE996E0000003,22,,,646,CONNECTOR.AC.TYPE2.SOCKET
16603,DE996E0000059,22,,,647,CONNECTOR.AC.TYPE2.SOCKET
16604,DE996E0000060,22,,,647,CONNECTOR.AC.TYPE2.SOCKET
16605,DE996E0000021*2,22,,,648,CONNECTOR.AC.TYPE2.SOCKET
16606,DE996E0000021*1,22,,,648,CONNECTOR.AC.TYPE2.SOCKET
16607,DE996E0000017,22,,,649,CONNECTOR.AC.TYPE2.SOCKET
16608,DE996E0000018,22,,,649,CONNECTOR.AC.TYPE2.SOCKET
16609,DE996E0000007,22,,,650,CONNECTOR.AC.TYPE2.SOCKET
16610,DE996E0000008,22,,,650,CONNECTOR.AC.TYPE2.SOCKET
16612,DE996E0000049,22,,,651,CONNECTOR.AC.TYPE2.SOCKET
16613,DE996E0000050,22,,,651,CONNECTOR.AC.TYPE2.SOCKET
16614,DE996E0000019,22,,,652,CONNECTOR.AC.TYPE2.SOCKET
16615,DE996E0000020,22,,,652,CONNECTOR.AC.TYPE2.SOCKET
16616,DE*996*00000025,22,,,653,CONNECTOR.AC.TYPE2.SOCKET
16617,DE*996*00000026,22,,,653,CONNECTOR.AC.TYPE2.SOCKET
16618,DE996E0000055,22,,,654,CONNECTOR.AC.TYPE2.SOCKET
16620,DE996E0000056,22,,,654,CONNECTOR.AC.TYPE2.SOCKET
16629,DE996E0000011,22,,,656,CONNECTOR.AC.TYPE2.SOCKET
16630,DE996E0000012,22,,,656,CONNECTOR.AC.TYPE2.SOCKET
16631,DE996E0000037,22,,,657,CONNECTOR.AC.TYPE2.SOCKET
16632,DE996E0000038,22,,,657,CONNECTOR.AC.TYPE2.SOCKET
16633,DE996E0000057,22,,,658,CONNECTOR.AC.TYPE2.SOCKET
16634,DE996E0000058,22,,,658,CONNECTOR.AC.TYPE2.SOCKET
1461,Ladepunkt 1461,22,,,659,CONNECTOR.AC.TYPE2.SOCKET
1462,Ladepunkt 1462,22,,,659,CONNECTOR.AC.TYPE2.SOCKET
1463,Ladepunkt 1463,22,,,659,CONNECTOR.AC.TYPE2.SOCKET
1464,Ladepunkt 1464,22,,,659,CONNECTOR.AC.TYPE2.SOCKET
1465,Ladepunkt 1465,50,,,660,CONNECTOR.AC.TYPE2.SOCKET
1466,Ladepunkt 1466,50,,,660,CONNECTOR.AC.TYPE2.SOCKET
1467,Ladepunkt 1467,50,,,660,CONNECTOR.AC.SCHUKO.SOCKET
1468,Ladepunkt 1468,50,,,660,CONNECTOR.AC.SCHUKO.SOCKET
14001,Beethovenstr. 210,-,,,661,CONNECTOR.AC.TYPE2.SOCKET
1471,Ladepunkt 1471,22,,,662,CONNECTOR.AC.TYPE2.SOCKET
1472,Ladepunkt 1472,22,,,662,CONNECTOR.AC.TYPE2.SOCKET
1473,Ladepunkt 1473,22,,,662,CONNECTOR.AC.TYPE2.SOCKET
1474,Ladepunkt 1474,22,,,662,CONNECTOR.AC.TYPE2.SOCKET
1475,Ladepunkt 1475,22,,,663,CONNECTOR.AC.TYPE2.SOCKET
1476,Ladepunkt 1476,22,,,663,CONNECTOR.AC.TYPE2.SOCKET
1477,Ladepunkt 1477,22,,,663,CONNECTOR.AC.TYPE2.SOCKET
1478,Ladepunkt 1478,22,,,663,CONNECTOR.AC.TYPE2.SOCKET
1479,Ladepunkt 1479,22,,,664,CONNECTOR.AC.TYPE2.SOCKET
1480,Ladepunkt 1480,22,,,664,CONNECTOR.AC.TYPE2.SOCKET
1481,Ladepunkt 1481,22,,,665,CONNECTOR.AC.TYPE2.SOCKET
1482,Ladepunkt 1482,22,,,665,CONNECTOR.AC.TYPE2.SOCKET
1483,Ladepunkt 1483,22,,,666,CONNECTOR.AC.TYPE2.SOCKET
1484,Ladepunkt 1484,22,,,666,CONNECTOR.AC.TYPE2.SOCKET
1487,Ladepunkt 1487,22,,,668,CONNECTOR.AC.TYPE2.SOCKET
1488,Ladepunkt 1488,22,,,668,CONNECTOR.AC.TYPE2.SOCKET
1489,Ladepunkt 1489,22,,,669,CONNECTOR.AC.TYPE2.SOCKET
1490,Ladepunkt 1490,22,,,669,CONNECTOR.AC.TYPE2.SOCKET
1491,Ladepunkt 1491,22,,,670,
1492,Ladepunkt 1492,22,,,670,
14002,An der Automeile (Riversplatz) 2,-,,,671,CONNECTOR.AC.TYPE2.SOCKET
1495,Ladepunkt 1495,22,,,672,
1496,Ladepunkt 1496,22,,,672,CONNECTOR.AC.SCHUKO.SOCKET
1497,Ladepunkt 1497,22,,,673,
1498,Ladepunkt 1498,22,,,673,CONNECTOR.AC.SCHUKO.SOCKET
1501,Ladepunkt 1501,22,,,675,
1502,Ladepunkt 1502,22,,,675,CONNECTOR.AC.SCHUKO.SOCKET
7085,Am Krekel 55*4,22,50.78956036,8.75630244,676,CONNECTOR.AC.TYPE2.SOCKET
7086,Am Krekel 55*1,22,50.78955638,8.75629851,676,CONNECTOR.AC.TYPE2.SOCKET
7087,Am Krekel 55*2,22,50.78955878,8.75629872,676,CONNECTOR.AC.TYPE2.SOCKET
7088,Am Krekel 55*3,22,50.78956108,8.75630249,676,CONNECTOR.AC.TYPE2.SOCKET
7089,Neue Kasseler Straße 66*1,11,50.83094026,8.77220015,677,CONNECTOR.AC.TYPE2.SOCKET
7091,Neue Kasseler Straße 66*2,11,50.83094033,8.77219740,677,CONNECTOR.AC.TYPE2.SOCKET
7092,Sommerbadstraße 41,"3,7",50.80149456,8.77356038,678,CONNECTOR.AC.SCHUKO.SOCKET
7093,Pilgrimstein 17,"3,7",50.81114960,8.77129803,679,CONNECTOR.AC.SCHUKO.SOCKET
7095,Halsdorfer Straße 56*1,11,50.92285472,8.94462994,680,CONNECTOR.AC.TYPE2.SOCKET
7096,Halsdorfer Straße 56*2,11,50.92285462,8.94463262,680,CONNECTOR.AC.TYPE2.SOCKET
7097,Bahnhofstraße 44*2,11,50.70671281,8.69908332,681,CONNECTOR.AC.TYPE2.SOCKET
7099,Bahnhofstraße 44*1,11,50.70669854,8.69909097,681,CONNECTOR.AC.TYPE2.SOCKET
7125,Am Krekel 55*1,"3,7",50.79093709,8.75887499,683,
7126,Am Krekel 55*2,"3,7",50.79094675,8.75888524,683,
7127,Marburger Straße 82*1,11,50.96204971,8.71771999,684,CONNECTOR.AC.TYPE2.SOCKET
7128,Marburger Straße 82*2,11,50.96206580,8.71772511,684,CONNECTOR.AC.TYPE2.SOCKET
7129,Heinrich Naumann Weg 2*2,11,50.73952924,8.63079844,685,CONNECTOR.AC.TYPE2.SOCKET
7130,Heinrich Naumann Weg 2*1,11,50.73952282,8.63079335,685,CONNECTOR.AC.TYPE2.SOCKET
7131,Bahnhofstraße 19*1,11,50.90444739,8.72763181,686,CONNECTOR.AC.TYPE2.SOCKET
7132,Bahnhofstraße 19*2,11,50.90444096,8.72763693,686,CONNECTOR.AC.TYPE2.SOCKET
7133,Am Markt 1*1,11,50.79756949,8.92361982,687,CONNECTOR.AC.TYPE2.SOCKET
7134,Am Markt 1*2,11,50.79756707,8.92362242,687,CONNECTOR.AC.TYPE2.SOCKET
7135,Kasseler Straße 86*1,11,50.84858136,8.78689962,688,CONNECTOR.AC.TYPE2.SOCKET
7136,Kasseler Straße 86*2,11,50.84858620,8.78689962,688,CONNECTOR.AC.TYPE2.SOCKET
7138,Marktstraße 2*2,11,50.88357968,8.91495929,689,CONNECTOR.AC.TYPE2.SOCKET
7139,Marktstraße 2*1,11,50.88358371,8.91496571,689,CONNECTOR.AC.TYPE2.SOCKET
7140,Frauenbergstraße 20*1,11,50.79098574,8.76590646,690,CONNECTOR.AC.TYPE2.SOCKET
7141,Frauenbergstraße 20*2,11,50.79097280,8.76591666,690,CONNECTOR.AC.TYPE2.SOCKET
7142,Dreihäuser Straße 12*1,11,50.72837371,8.85668396,691,CONNECTOR.AC.TYPE2.SOCKET
7143,Dreihäuser Straße 12*2,11,50.72837529,8.85667116,691,CONNECTOR.AC.TYPE2.SOCKET
1576,Ladepunkt 1576,22,,,697,CONNECTOR.AC.TYPE2.SOCKET
1577,Ladepunkt 1577,22,,,697,CONNECTOR.AC.TYPE2.SOCKET
1578,Ladepunkt 1578,22,,,698,CONNECTOR.AC.TYPE2.SOCKET
1579,Ladepunkt 1579,22,,,698,CONNECTOR.AC.TYPE2.SOCKET
1580,Ladepunkt 1580,22,,,699,CONNECTOR.AC.TYPE2.SOCKET
1581,Ladepunkt 1581,22,,,699,CONNECTOR.AC.TYPE2.SOCKET
1584,Ladepunkt 1584,-,,,701,CONNECTOR.AC.TYPE2.SOCKET
1585,Ladepunkt 1585,22,,,702,CONNECTOR.AC.TYPE2.SOCKET
1586,Ladepunkt 1586,22,,,702,CONNECTOR.AC.TYPE2.SOCKET
1587,Ladepunkt 1587,22,,,703,
1588,Ladepunkt 1588,22,,,703,
14003,Hafenstr. 90,-,,,704,CONNECTOR.AC.TYPE2.SOCKET
1589,Ladepunkt 1589,22,,,705,CONNECTOR.AC.TYPE2.SOCKET
1590,Ladepunkt 1590,22,,,705,CONNECTOR.AC.SCHUKO.SOCKET
1591,Ladepunkt 1591,22,,,706,CONNECTOR.AC.TYPE2.SOCKET
1592,Ladepunkt 1592,22,,,706,CONNECTOR.AC.SCHUKO.SOCKET
1593,Ladepunkt 1593,22,,,707,CONNECTOR.AC.TYPE2.SOCKET
1594,Ladepunkt 1594,22,,,707,CONNECTOR.AC.TYPE2.SOCKET
1595,Ladepunkt 1595,22,,,708,CONNECTOR.AC.TYPE2.SOCKET
1596,Ladepunkt 1596,22,,,708,CONNECTOR.AC.SCHUKO.SOCKET
1597,Ladepunkt 1597,22,,,709,CONNECTOR.AC.TYPE2.SOCKET
1598,Ladepunkt 1598,22,,,709,CONNECTOR.AC.SCHUKO.SOCKET
1599,Ladepunkt 1599,22,,,710,CONNECTOR.AC.TYPE2.SOCKET
1600,Ladepunkt 1600,22,,,710,CONNECTOR.AC.SCHUKO.SOCKET
1601,Ladepunkt 1601,22,,,711,CONNECTOR.AC.TYPE2.SOCKET
1602,Ladepunkt 1602,22,,,711,CONNECTOR.AC.TYPE2.SOCKET
1603,Ladepunkt 1603,22,,,711,CONNECTOR.AC.TYPE2.SOCKET
1604,Ladepunkt 1604,22,,,711,CONNECTOR.AC.TYPE2.SOCKET
1605,Ladepunkt 1605,22,,,711,CONNECTOR.AC.TYPE2.SOCKET
1606,Ladepunkt 1606,22,,,711,CONNECTOR.AC.TYPE2.SOCKET
