location_id,city,open_soon,postal_code,longitude,latitude,station_id,kw,charger_type,bundesland
ulmsupercharger,Ulm,0,89081,10.0309680000,48.4570620000,ulmsupercharger,150,super,Bayern
ulmsupercharger,Ulm,0,89081,10.0309680000,48.4570620000,ulmsupercharger,150,super,Bayern
ulmsupercharger,Ulm,0,89081,10.0309680000,48.4570620000,ulmsupercharger,150,super,Bayern
ulmsupercharger,Ulm,0,89081,10.0309680000,48.4570620000,ulmsupercharger,150,super,Bayern
ulmsupercharger,Ulm,0,89081,10.0309680000,48.4570620000,ulmsupercharger,150,super,Bayern
ulmsupercharger,Ulm,0,89081,10.0309680000,48.4570620000,ulmsupercharger,150,super,Bayern
ulmsupercharger,Ulm,0,89081,10.0309680000,48.4570620000,ulmsupercharger,150,super,Bayern
ulmsupercharger,Ulm,0,89081,10.0309680000,48.4570620000,ulmsupercharger,150,super,Bayern
ulmsupercharger,Ulm,0,89081,10.0309680000,48.4570620000,ulmsupercharger,150,super,Bayern
ulmsupercharger,Ulm,0,89081,10.0309680000,48.4570620000,ulmsupercharger,150,super,Bayern
ulmsupercharger,Ulm,0,89081,10.0309680000,48.4570620000,ulmsupercharger,250,super,Bayern
ulmsupercharger,Ulm,0,89081,10.0309680000,48.4570620000,ulmsupercharger,250,super,Bayern
ulmsupercharger,Ulm,0,89081,10.0309680000,48.4570620000,ulmsupercharger,250,super,Bayern
ulmsupercharger,Ulm,0,89081,10.0309680000,48.4570620000,ulmsupercharger,250,super,Bayern
ulmsupercharger,Ulm,0,89081,10.0309680000,48.4570620000,ulmsupercharger,250,super,Bayern
ulmsupercharger,Ulm,0,89081,10.0309680000,48.4570620000,ulmsupercharger,250,super,Bayern
ulmsupercharger,Ulm,0,89081,10.0309680000,48.4570620000,ulmsupercharger,250,super,Bayern
ulmsupercharger,Ulm,0,89081,10.0309680000,48.4570620000,ulmsupercharger,250,super,Bayern
ulmsupercharger,Ulm,0,89081,10.0309680000,48.4570620000,ulmsupercharger,250,super,Bayern
ulmsupercharger,Ulm,0,89081,10.0309680000,48.4570620000,ulmsupercharger,250,super,Bayern
ulmsupercharger,Ulm,0,89081,10.0309680000,48.4570620000,ulmsupercharger,250,super,Bayern
ulmsupercharger,Ulm,0,89081,10.0309680000,48.4570620000,ulmsupercharger,250,super,Bayern
ulmsupercharger,Ulm,0,89081,10.0309680000,48.4570620000,ulmsupercharger,250,super,Bayern
ulmsupercharger,Ulm,0,89081,10.0309680000,48.4570620000,ulmsupercharger,250,super,Bayern
ulmsupercharger,Ulm,0,89081,10.0309680000,48.4570620000,ulmsupercharger,250,super,Bayern
ulmsupercharger,Ulm,0,89081,10.0309680000,48.4570620000,ulmsupercharger,250,super,Bayern
ulmsupercharger,Ulm,0,89081,10.0309680000,48.4570620000,ulmsupercharger,250,super,Bayern
ulmsupercharger,Ulm,0,89081,10.0309680000,48.4570620000,ulmsupercharger,250,super,Bayern
ulmsupercharger,Ulm,0,89081,10.0309680000,48.4570620000,ulmsupercharger,250,super,Bayern
ulmsupercharger,Ulm,0,89081,10.0309680000,48.4570620000,ulmsupercharger,250,super,Bayern
waldlaubersheimsupercharger,Waldlaubersheim,0,55444,7.8256720000,49.9240010000,waldlaubersheimsupercharger,150,super,Rheinland-Pfalz
waldlaubersheimsupercharger,Waldlaubersheim,0,55444,7.8256720000,49.9240010000,waldlaubersheimsupercharger,150,super,Rheinland-Pfalz
waldlaubersheimsupercharger,Waldlaubersheim,0,55444,7.8256720000,49.9240010000,waldlaubersheimsupercharger,150,super,Rheinland-Pfalz
waldlaubersheimsupercharger,Waldlaubersheim,0,55444,7.8256720000,49.9240010000,waldlaubersheimsupercharger,150,super,Rheinland-Pfalz
waldlaubersheimsupercharger,Waldlaubersheim,0,55444,7.8256720000,49.9240010000,waldlaubersheimsupercharger,150,super,Rheinland-Pfalz
waldlaubersheimsupercharger,Waldlaubersheim,0,55444,7.8256720000,49.9240010000,waldlaubersheimsupercharger,150,super,Rheinland-Pfalz
waldlaubersheimsupercharger,Waldlaubersheim,0,55444,7.8256720000,49.9240010000,waldlaubersheimsupercharger,150,super,Rheinland-Pfalz
waldlaubersheimsupercharger,Waldlaubersheim,0,55444,7.8256720000,49.9240010000,waldlaubersheimsupercharger,150,super,Rheinland-Pfalz
weibersbrunnsupercharger,Weibersbrunn,0,63879,9.3537490000,49.9348380000,weibersbrunnsupercharger,250,super,Bayern
weibersbrunnsupercharger,Weibersbrunn,0,63879,9.3537490000,49.9348380000,weibersbrunnsupercharger,250,super,Bayern
weibersbrunnsupercharger,Weibersbrunn,0,63879,9.3537490000,49.9348380000,weibersbrunnsupercharger,250,super,Bayern
weibersbrunnsupercharger,Weibersbrunn,0,63879,9.3537490000,49.9348380000,weibersbrunnsupercharger,250,super,Bayern
weibersbrunnsupercharger,Weibersbrunn,0,63879,9.3537490000,49.9348380000,weibersbrunnsupercharger,250,super,Bayern
weibersbrunnsupercharger,Weibersbrunn,0,63879,9.3537490000,49.9348380000,weibersbrunnsupercharger,250,super,Bayern
weibersbrunnsupercharger,Weibersbrunn,0,63879,9.3537490000,49.9348380000,weibersbrunnsupercharger,250,super,Bayern
weibersbrunnsupercharger,Weibersbrunn,0,63879,9.3537490000,49.9348380000,weibersbrunnsupercharger,250,super,Bayern
weibersbrunnsupercharger,Weibersbrunn,0,63879,9.3537490000,49.9348380000,weibersbrunnsupercharger,250,super,Bayern
weibersbrunnsupercharger,Weibersbrunn,0,63879,9.3537490000,49.9348380000,weibersbrunnsupercharger,250,super,Bayern
weibersbrunnsupercharger,Weibersbrunn,0,63879,9.3537490000,49.9348380000,weibersbrunnsupercharger,250,super,Bayern
weibersbrunnsupercharger,Weibersbrunn,0,63879,9.3537490000,49.9348380000,weibersbrunnsupercharger,250,super,Bayern
weibersbrunnsupercharger,Weibersbrunn,0,63879,9.3537490000,49.9348380000,weibersbrunnsupercharger,250,super,Bayern
weibersbrunnsupercharger,Weibersbrunn,0,63879,9.3537490000,49.9348380000,weibersbrunnsupercharger,250,super,Bayern
weibersbrunnsupercharger,Weibersbrunn,0,63879,9.3537490000,49.9348380000,weibersbrunnsupercharger,250,super,Bayern
weibersbrunnsupercharger,Weibersbrunn,0,63879,9.3537490000,49.9348380000,weibersbrunnsupercharger,250,super,Bayern
weimarsupercharger,Weimar,0,99428,11.2894360000,50.9343710000,weimarsupercharger,150,super,Thüringen
weimarsupercharger,Weimar,0,99428,11.2894360000,50.9343710000,weimarsupercharger,150,super,Thüringen
weimarsupercharger,Weimar,0,99428,11.2894360000,50.9343710000,weimarsupercharger,150,super,Thüringen
weimarsupercharger,Weimar,0,99428,11.2894360000,50.9343710000,weimarsupercharger,150,super,Thüringen
weimarsupercharger,Weimar,0,99428,11.2894360000,50.9343710000,weimarsupercharger,150,super,Thüringen
weimarsupercharger,Weimar,0,99428,11.2894360000,50.9343710000,weimarsupercharger,150,super,Thüringen
Weiterstadtdesupercharger,Weiterstadt,0,64331,8.6141370000,49.8967990000,Weiterstadtdesupercharger,250,super,Hessen
Weiterstadtdesupercharger,Weiterstadt,0,64331,8.6141370000,49.8967990000,Weiterstadtdesupercharger,250,super,Hessen
Weiterstadtdesupercharger,Weiterstadt,0,64331,8.6141370000,49.8967990000,Weiterstadtdesupercharger,250,super,Hessen
Weiterstadtdesupercharger,Weiterstadt,0,64331,8.6141370000,49.8967990000,Weiterstadtdesupercharger,250,super,Hessen
Weiterstadtdesupercharger,Weiterstadt,0,64331,8.6141370000,49.8967990000,Weiterstadtdesupercharger,250,super,Hessen
Weiterstadtdesupercharger,Weiterstadt,0,64331,8.6141370000,49.8967990000,Weiterstadtdesupercharger,250,super,Hessen
Weiterstadtdesupercharger,Weiterstadt,0,64331,8.6141370000,49.8967990000,Weiterstadtdesupercharger,250,super,Hessen
Weiterstadtdesupercharger,Weiterstadt,0,64331,8.6141370000,49.8967990000,Weiterstadtdesupercharger,250,super,Hessen
wernbergkoblitzsupercharger,Wernberg-Köblitz,0,92533,12.1348611000,49.5326939000,wernbergkoblitzsupercharger,150,super,Bayern
wernbergkoblitzsupercharger,Wernberg-Köblitz,0,92533,12.1348611000,49.5326939000,wernbergkoblitzsupercharger,150,super,Bayern
wernbergkoblitzsupercharger,Wernberg-Köblitz,0,92533,12.1348611000,49.5326939000,wernbergkoblitzsupercharger,150,super,Bayern
wernbergkoblitzsupercharger,Wernberg-Köblitz,0,92533,12.1348611000,49.5326939000,wernbergkoblitzsupercharger,150,super,Bayern
wernbergkoblitzsupercharger,Wernberg-Köblitz,0,92533,12.1348611000,49.5326939000,wernbergkoblitzsupercharger,150,super,Bayern
wernbergkoblitzsupercharger,Wernberg-Köblitz,0,92533,12.1348611000,49.5326939000,wernbergkoblitzsupercharger,150,super,Bayern
wernbergkoblitzsupercharger,Wernberg-Köblitz,0,92533,12.1348611000,49.5326939000,wernbergkoblitzsupercharger,250,super,Bayern
wernbergkoblitzsupercharger,Wernberg-Köblitz,0,92533,12.1348611000,49.5326939000,wernbergkoblitzsupercharger,250,super,Bayern
wernbergkoblitzsupercharger,Wernberg-Köblitz,0,92533,12.1348611000,49.5326939000,wernbergkoblitzsupercharger,250,super,Bayern
wernbergkoblitzsupercharger,Wernberg-Köblitz,0,92533,12.1348611000,49.5326939000,wernbergkoblitzsupercharger,250,super,Bayern
wertheimsupercharger,Wertheim,0,97877,9.5762520000,49.7707760000,wertheimsupercharger,150,super,Baden-Württemberg
wertheimsupercharger,Wertheim,0,97877,9.5762520000,49.7707760000,wertheimsupercharger,150,super,Baden-Württemberg
wertheimsupercharger,Wertheim,0,97877,9.5762520000,49.7707760000,wertheimsupercharger,150,super,Baden-Württemberg
wertheimsupercharger,Wertheim,0,97877,9.5762520000,49.7707760000,wertheimsupercharger,150,super,Baden-Württemberg
wertheimsupercharger,Wertheim,0,97877,9.5762520000,49.7707760000,wertheimsupercharger,150,super,Baden-Württemberg
wertheimsupercharger,Wertheim,0,97877,9.5762520000,49.7707760000,wertheimsupercharger,150,super,Baden-Württemberg
weyarnsupercharger,Weyarn,0,83629,11.7907430000,47.8652930000,weyarnsupercharger,150,super,Bayern
weyarnsupercharger,Weyarn,0,83629,11.7907430000,47.8652930000,weyarnsupercharger,150,super,Bayern
weyarnsupercharger,Weyarn,0,83629,11.7907430000,47.8652930000,weyarnsupercharger,150,super,Bayern
weyarnsupercharger,Weyarn,0,83629,11.7907430000,47.8652930000,weyarnsupercharger,150,super,Bayern
weyarnsupercharger,Weyarn,0,83629,11.7907430000,47.8652930000,weyarnsupercharger,150,super,Bayern
weyarnsupercharger,Weyarn,0,83629,11.7907430000,47.8652930000,weyarnsupercharger,150,super,Bayern
weyarnsupercharger,Weyarn,0,83629,11.7907430000,47.8652930000,weyarnsupercharger,150,super,Bayern
weyarnsupercharger,Weyarn,0,83629,11.7907430000,47.8652930000,weyarnsupercharger,150,super,Bayern
weyarnsupercharger,Weyarn,0,83629,11.7907430000,47.8652930000,weyarnsupercharger,150,super,Bayern
weyarnsupercharger,Weyarn,0,83629,11.7907430000,47.8652930000,weyarnsupercharger,150,super,Bayern
weyarnsupercharger,Weyarn,0,83629,11.7907430000,47.8652930000,weyarnsupercharger,150,super,Bayern
weyarnsupercharger,Weyarn,0,83629,11.7907430000,47.8652930000,weyarnsupercharger,150,super,Bayern
weyarnsupercharger,Weyarn,0,83629,11.7907430000,47.8652930000,weyarnsupercharger,150,super,Bayern
weyarnsupercharger,Weyarn,0,83629,11.7907430000,47.8652930000,weyarnsupercharger,150,super,Bayern
weyarnsupercharger,Weyarn,0,83629,11.7907430000,47.8652930000,weyarnsupercharger,150,super,Bayern
weyarnsupercharger,Weyarn,0,83629,11.7907430000,47.8652930000,weyarnsupercharger,150,super,Bayern
weyarnsupercharger,Weyarn,0,83629,11.7907430000,47.8652930000,weyarnsupercharger,150,super,Bayern
weyarnsupercharger,Weyarn,0,83629,11.7907430000,47.8652930000,weyarnsupercharger,150,super,Bayern
wiesbadensupercharger,Wiesbaden,0,65205,8.3460590000,50.0594720000,wiesbadensupercharger,150,super,Hessen
wiesbadensupercharger,Wiesbaden,0,65205,8.3460590000,50.0594720000,wiesbadensupercharger,150,super,Hessen
wiesbadensupercharger,Wiesbaden,0,65205,8.3460590000,50.0594720000,wiesbadensupercharger,150,super,Hessen
wiesbadensupercharger,Wiesbaden,0,65205,8.3460590000,50.0594720000,wiesbadensupercharger,150,super,Hessen
wilnsdorfsupercharger,Wilnsdorf,0,57234,8.0857600000,50.8168730000,wilnsdorfsupercharger,150,super,Nordrhein-Westfalen
wilnsdorfsupercharger,Wilnsdorf,0,57234,8.0857600000,50.8168730000,wilnsdorfsupercharger,150,super,Nordrhein-Westfalen
wilnsdorfsupercharger,Wilnsdorf,0,57234,8.0857600000,50.8168730000,wilnsdorfsupercharger,150,super,Nordrhein-Westfalen
wilnsdorfsupercharger,Wilnsdorf,0,57234,8.0857600000,50.8168730000,wilnsdorfsupercharger,150,super,Nordrhein-Westfalen
wilnsdorfsupercharger,Wilnsdorf,0,57234,8.0857600000,50.8168730000,wilnsdorfsupercharger,150,super,Nordrhein-Westfalen
wilnsdorfsupercharger,Wilnsdorf,0,57234,8.0857600000,50.8168730000,wilnsdorfsupercharger,150,super,Nordrhein-Westfalen
wilnsdorfsupercharger,Wilnsdorf,0,57234,8.0857600000,50.8168730000,wilnsdorfsupercharger,150,super,Nordrhein-Westfalen
wilnsdorfsupercharger,Wilnsdorf,0,57234,8.0857600000,50.8168730000,wilnsdorfsupercharger,150,super,Nordrhein-Westfalen
wismarsupercharger,Wismar,0,23970,11.4540020000,53.8792850000,wismarsupercharger,250,super,Mecklenburg-Vorpommern
wismarsupercharger,Wismar,0,23970,11.4540020000,53.8792850000,wismarsupercharger,250,super,Mecklenburg-Vorpommern
wismarsupercharger,Wismar,0,23970,11.4540020000,53.8792850000,wismarsupercharger,250,super,Mecklenburg-Vorpommern
wismarsupercharger,Wismar,0,23970,11.4540020000,53.8792850000,wismarsupercharger,250,super,Mecklenburg-Vorpommern
wismarsupercharger,Wismar,0,23970,11.4540020000,53.8792850000,wismarsupercharger,250,super,Mecklenburg-Vorpommern
wismarsupercharger,Wismar,0,23970,11.4540020000,53.8792850000,wismarsupercharger,250,super,Mecklenburg-Vorpommern
wismarsupercharger,Wismar,0,23970,11.4540020000,53.8792850000,wismarsupercharger,250,super,Mecklenburg-Vorpommern
wismarsupercharger,Wismar,0,23970,11.4540020000,53.8792850000,wismarsupercharger,250,super,Mecklenburg-Vorpommern
wittenburgsupercharger,Wittenburg,0,19243,11.0970350000,53.5071790000,wittenburgsupercharger,150,super,Mecklenburg-Vorpommern
wittenburgsupercharger,Wittenburg,0,19243,11.0970350000,53.5071790000,wittenburgsupercharger,150,super,Mecklenburg-Vorpommern
wittenburgsupercharger,Wittenburg,0,19243,11.0970350000,53.5071790000,wittenburgsupercharger,150,super,Mecklenburg-Vorpommern
wittenburgsupercharger,Wittenburg,0,19243,11.0970350000,53.5071790000,wittenburgsupercharger,150,super,Mecklenburg-Vorpommern
wittenburgsupercharger,Wittenburg,0,19243,11.0970350000,53.5071790000,wittenburgsupercharger,150,super,Mecklenburg-Vorpommern
wittenburgsupercharger,Wittenburg,0,19243,11.0970350000,53.5071790000,wittenburgsupercharger,150,super,Mecklenburg-Vorpommern
wittenburgsupercharger,Wittenburg,0,19243,11.0970350000,53.5071790000,wittenburgsupercharger,250,super,Mecklenburg-Vorpommern
wittenburgsupercharger,Wittenburg,0,19243,11.0970350000,53.5071790000,wittenburgsupercharger,250,super,Mecklenburg-Vorpommern
wittenburgsupercharger,Wittenburg,0,19243,11.0970350000,53.5071790000,wittenburgsupercharger,250,super,Mecklenburg-Vorpommern
wittenburgsupercharger,Wittenburg,0,19243,11.0970350000,53.5071790000,wittenburgsupercharger,250,super,Mecklenburg-Vorpommern
wittlichsupercharger,Wittlich,0,54516,6.8609730000,49.9694720000,wittlichsupercharger,150,super,Rheinland-Pfalz
wittlichsupercharger,Wittlich,0,54516,6.8609730000,49.9694720000,wittlichsupercharger,150,super,Rheinland-Pfalz
wittlichsupercharger,Wittlich,0,54516,6.8609730000,49.9694720000,wittlichsupercharger,150,super,Rheinland-Pfalz
wittlichsupercharger,Wittlich,0,54516,6.8609730000,49.9694720000,wittlichsupercharger,150,super,Rheinland-Pfalz
wittlichsupercharger,Wittlich,0,54516,6.8609730000,49.9694720000,wittlichsupercharger,150,super,Rheinland-Pfalz
wittlichsupercharger,Wittlich,0,54516,6.8609730000,49.9694720000,wittlichsupercharger,150,super,Rheinland-Pfalz
wittlichsupercharger,Wittlich,0,54516,6.8609730000,49.9694720000,wittlichsupercharger,150,super,Rheinland-Pfalz
wittlichsupercharger,Wittlich,0,54516,6.8609730000,49.9694720000,wittlichsupercharger,150,super,Rheinland-Pfalz
wittlichsupercharger,Wittlich,0,54516,6.8609730000,49.9694720000,wittlichsupercharger,150,super,Rheinland-Pfalz
wittlichsupercharger,Wittlich,0,54516,6.8609730000,49.9694720000,wittlichsupercharger,150,super,Rheinland-Pfalz
worthsupercharger,Wörth an der Isar,0,84109,12.3202510000,48.6256040000,worthsupercharger,250,super,Bayern
worthsupercharger,Wörth an der Isar,0,84109,12.3202510000,48.6256040000,worthsupercharger,250,super,Bayern
worthsupercharger,Wörth an der Isar,0,84109,12.3202510000,48.6256040000,worthsupercharger,250,super,Bayern
worthsupercharger,Wörth an der Isar,0,84109,12.3202510000,48.6256040000,worthsupercharger,250,super,Bayern
worthsupercharger,Wörth an der Isar,0,84109,12.3202510000,48.6256040000,worthsupercharger,250,super,Bayern
worthsupercharger,Wörth an der Isar,0,84109,12.3202510000,48.6256040000,worthsupercharger,250,super,Bayern
worthsupercharger,Wörth an der Isar,0,84109,12.3202510000,48.6256040000,worthsupercharger,250,super,Bayern
worthsupercharger,Wörth an der Isar,0,84109,12.3202510000,48.6256040000,worthsupercharger,250,super,Bayern
worthsupercharger,Wörth an der Isar,0,84109,12.3202510000,48.6256040000,worthsupercharger,250,super,Bayern
worthsupercharger,Wörth an der Isar,0,84109,12.3202510000,48.6256040000,worthsupercharger,250,super,Bayern
worthsupercharger,Wörth an der Isar,0,84109,12.3202510000,48.6256040000,worthsupercharger,250,super,Bayern
worthsupercharger,Wörth an der Isar,0,84109,12.3202510000,48.6256040000,worthsupercharger,250,super,Bayern
zellamehlissupercharger,Zella-Mehlis,0,98544,10.6848820000,50.6439210000,zellamehlissupercharger,150,super,Thüringen
zellamehlissupercharger,Zella-Mehlis,0,98544,10.6848820000,50.6439210000,zellamehlissupercharger,150,super,Thüringen
zellamehlissupercharger,Zella-Mehlis,0,98544,10.6848820000,50.6439210000,zellamehlissupercharger,150,super,Thüringen
zellamehlissupercharger,Zella-Mehlis,0,98544,10.6848820000,50.6439210000,zellamehlissupercharger,150,super,Thüringen
zellamehlissupercharger,Zella-Mehlis,0,98544,10.6848820000,50.6439210000,zellamehlissupercharger,150,super,Thüringen
zellamehlissupercharger,Zella-Mehlis,0,98544,10.6848820000,50.6439210000,zellamehlissupercharger,150,super,Thüringen
zusmarshausensupercharger,Zusmarshausen,0,86441 ,10.5992930000,48.4077020000,zusmarshausensupercharger,250,super,Bayern
zusmarshausensupercharger,Zusmarshausen,0,86441 ,10.5992930000,48.4077020000,zusmarshausensupercharger,250,super,Bayern
zusmarshausensupercharger,Zusmarshausen,0,86441 ,10.5992930000,48.4077020000,zusmarshausensupercharger,250,super,Bayern
zusmarshausensupercharger,Zusmarshausen,0,86441 ,10.5992930000,48.4077020000,zusmarshausensupercharger,250,super,Bayern
zusmarshausensupercharger,Zusmarshausen,0,86441 ,10.5992930000,48.4077020000,zusmarshausensupercharger,250,super,Bayern
zusmarshausensupercharger,Zusmarshausen,0,86441 ,10.5992930000,48.4077020000,zusmarshausensupercharger,250,super,Bayern
zusmarshausensupercharger,Zusmarshausen,0,86441 ,10.5992930000,48.4077020000,zusmarshausensupercharger,250,super,Bayern
zusmarshausensupercharger,Zusmarshausen,0,86441 ,10.5992930000,48.4077020000,zusmarshausensupercharger,250,super,Bayern
zusmarshausensupercharger,Zusmarshausen,0,86441 ,10.5992930000,48.4077020000,zusmarshausensupercharger,250,super,Bayern
zusmarshausensupercharger,Zusmarshausen,0,86441 ,10.5992930000,48.4077020000,zusmarshausensupercharger,250,super,Bayern
