station_id,point_id,power,public key,steckertyp,inbetriebnahme
22113,1,22.0,3059301306072A8648CE3D020106082A8648CE3D030107034200044788773570595d71c0975ebffc94a3512103441251021ad1ec8b7b7bf9e9e6a5dba15ab67a94a5fdf0dedaff43362597dadf764f501198f0e9c11a9cb7c8730e,,2020-07-06
22113,2,22.0,,"AC Steckdose Typ 2, AC Kupplung Typ 2",2020-07-06
22114,1,22.0,,,2018-02-14
22114,2,22.0,,AC Steckdose Typ 2,2018-02-14
22115,1,22.0,,,2021-07-01
22115,2,22.0,3059301306072A8648CE3D020106082A8648CE3D030107034200045fa84afe70e89ec2bffa519a6e9eacb481a2149d384ed450583eb68736bb954c3199162ca741d497c3760f9fdc9b4267f77a11d9fcb457fd654288cfe4f88275,AC Steckdose Typ 2,2021-07-01
22116,1,22.0,,,2021-05-04
22116,2,11.0,,AC Steckdose Typ 2,2021-05-04
22117,1,43.0,,,2016-09-28
22117,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2016-09-28
22118,1,22.0,,,2020-12-11
22118,2,22.0,3059301306072A8648CE3D020106082A8648CE3D03010703420004484cbe60b8a62302dafad37f41ef761733dcff1d42a3a3ef57bae73346ccfea9cbebf8eaf02e2679e57f7075740b6b424c8cd5f520bcf51e4a66b33fccfd8b7c,AC Steckdose Typ 2,2020-12-11
22119,1,22.0,3059301306072A8648CE3D020106082A8648CE3D03010703420004e17e992593f6fcda8f3416bc86a9ef2c88004021ded8ed40d91d504a1629198462c15d7e2c0c321622553a94ea91d837dfa187933f7ebb2254c4f90c91ba52a6,,2017-08-25
22119,2,22.0,,AC Steckdose Typ 2,2017-08-25
22120,1,50.0,,,2019-11-20
22120,2,43.0,3059301306072A8648CE3D020106082A8648CE3D030107034200049277ba94bd871060fbe9ad45a6a0fbb216e8f642c316030e820141c71341d0634b322e30ea15cd55adedbd9a3a7c6546f42270f22a2d2d93eab38f96164d7ccc,AC Kupplung Typ 2,2019-11-20
22121,1,100.0,,,2020-02-10
22121,2,22.0,,AC Steckdose Typ 2,2020-02-10
22121,3,22.0,,AC Kupplung Typ 2,2020-02-10
22122,1,22.0,,,2017-09-11
22122,2,22.0,,AC Steckdose Typ 2,2017-09-11
22123,1,22.0,3059301306072A8648CE3D020106082A8648CE3D03010703420004df545ae0ed934b560e0005cbf99964231046650b1fd309be455a1eda7cfc74adf37a07885c50f8fd6f436d5d1c175c4c98d96992400f21ce1b22f4008e44606a,,2017-09-29
22123,2,22.0,,AC Steckdose Typ 2,2017-09-29
22124,1,22.0,,,2021-02-15
22125,1,22.0,3059301306072A8648CE3D020106082A8648CE3D030107034200043da636c53b8da71d0dd0d038a7c50c612a1b15936a0ac7120e76c7cf20c217a7680a0e767ce4cdb5760b1080ca22846ee36e627b63ea48b8cb012c64b4aff5d9,,2018-11-15
22125,2,22.0,3059301306072A8648CE3D020106082A8648CE3D0301070342000449273c49a3891a5dfc33a2a92e3b5a99bf42ead2226826979d622a5e3a326b8cf88f53179fd70360b9a90149397be7381a9f1ecb2326930cc15a253acd0ab3b9,AC Steckdose Typ 2,2018-11-15
22126,1,22.0,3059301306072A8648CE3D020106082A8648CE3D03010703420004e5dccd198f431c0abb2d449a3ffb50548b711a8aa94bec8001bd24f6dbc55165508bf49b3539a78510d06d6bba50070071b8fa9ba371bd06d9dde46fc3da0b97,,2019-10-11
22126,2,22.0,,"AC Steckdose Typ 2, AC Kupplung Typ 2",2019-10-11
22127,1,22.0,,,2017-04-01
22127,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2017-04-01
22128,1,22.0,,,2017-04-01
22128,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2017-04-01
22129,1,22.0,,,2020-03-11
22129,2,22.0,,AC Steckdose Typ 2,2020-03-11
22130,1,22.0,,,2018-04-30
22130,2,22.0,,AC Steckdose Typ 2,2018-04-30
22130,3,22.0,,AC Steckdose Typ 2,2018-04-30
22131,1,43.0,,,2018-01-25
22131,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2018-01-25
22132,1,22.0,,,2021-01-19
22132,2,11.0,,AC Steckdose Typ 2,2021-01-19
22133,1,22.0,3059301306072A8648CE3D020106082A8648CE3D030107034200040412813261659e4b0891de8846d27c3fc30ee252ba414cf9e525ad7385fd773d4dbae31da11ef88882e9d9395cd773b6dfc99adac4d185c4ac5107a33d4bed70,,2019-04-17
22133,2,22.0,,AC Steckdose Typ 2,2019-04-17
22134,1,22.0,3059301306072A8648CE3D020106082A8648CE3D03010703420004a1d9bf0dfe702be458e90424717dcb5a497685d8399b557245d542ed2dccb38df81eeffe1380d55fae10953670f0cd94b58a050c5a9f2ca146fea34b2b31a332,,2017-11-14
22134,2,22.0,,AC Steckdose Typ 2,2017-11-14
22135,1,22.0,3059301306072A8648CE3D020106082A8648CE3D0301070342000416d77a367b15d47b707a5418b70c082674e5ae7b309cc96e1fe8ec2941cd0138d03f1c559640bce8ad21c26af624e429cf088f378bfb8ec8c592c1ddcc7dcf13,,2019-05-09
22135,2,22.0,3059301306072A8648CE3D020106082A8648CE3D0301070342000418af2af92be9061b31b6020c96a8b7951469e30b61e4ae1f0055336336ed3cb4df1789694335b52192a776d5bc310900be5e055244ee71b0ef3d5536a5f469e0,AC Steckdose Typ 2,2019-05-09
22136,1,43.0,,,2016-08-05
22136,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2016-08-05
22137,1,43.0,,,2016-08-05
22137,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2016-08-05
22138,1,50.0,,,2016-08-05
22138,2,42.0,,AC Kupplung Typ 2,2016-08-05
22139,1,350.0,,,2019-05-31
22139,1,350.0,,,2019-05-31
22139,1,350.0,,,2019-05-31
22139,1,350.0,,,2019-05-31
22140,1,350.0,,,2019-05-31
22140,1,350.0,,,2019-05-31
22140,1,350.0,,,2019-05-31
22140,1,350.0,,,2019-05-31
22141,1,150.0,,,2021-07-01
22141,2,150.0,,DC Kupplung Combo,2021-07-01
22142,1,75.0,,,2020-12-17
22142,2,75.0,3059301306072A8648CE3D020106082A8648CE3D030107034200042e2b1784607b41ebf9ffedf342099178b7c2091c60108935aca89fbf809ba7a7722b9b95560a86ac66b5c24b783773da73bbefe73d886d49c0ee68f36768b58b,DC Kupplung Combo,2020-12-17
22142,3,22.0,,AC Steckdose Typ 2,2020-12-17
22143,1,22.0,,,2017-05-10
22143,2,22.0,,"AC Steckdose Typ 2, AC Kupplung Typ 2, AC Schuko",2017-05-10
22144,1,22.0,,,2018-06-12
22144,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2018-06-12
22145,1,22.0,,,2021-03-18
22145,2,11.0,,AC Steckdose Typ 2,2021-03-18
22146,1,22.0,3059301306072A8648CE3D020106082A8648CE3D03010703420004e0447d909937de216187077e389d0919d79ff83e3cb11fc6766c9302c7413b1349e1ed3568bd23d58776c7be944583afc26e75de2b1b3a08eb8e99537e7665be,,2017-10-26
22146,2,22.0,,AC Steckdose Typ 2,2017-10-26
22147,1,22.0,3059301306072A8648CE3D020106082A8648CE3D030107034200042959b51d29a3036cab33302b9dd4351356755da124f1cb0b0431290bca7df6494c3a803ec15576b41e8ebe039ce15ddff0c29b13dd2fa728f7c772a5e7ff44e0,,2018-05-31
22147,2,22.0,,AC Steckdose Typ 2,2018-05-31
22148,1,22.0,3059301306072A8648CE3D020106082A8648CE3D0301070342000469d8274ec46c17c4b1b2b0d4fef2b4d11c42f93c758d1210dced60c90db252213374ec4ee91fed38a38199093dca696a765d1c715da306394d3bb691b2f336c2,,2018-11-21
22148,2,22.0,3059301306072A8648CE3D020106082A8648CE3D0301070342000410ba6a55ba337d891b68aa9ee8affac9b2d2d98dedcad88e3b22e7f669d7f0b7bb47c989ffb47de2d5161bd51e4df998ebf377db017a92559b166d8cfe46f910,AC Steckdose Typ 2,2018-11-21
22149,1,175.0,,,2019-04-16
22149,2,175.0,3059301306072A8648CE3D020106082A8648CE3D0301070342000431dcc284fe7a7a994ed41792b6ca28725f8802f3779c9a7c174dae76a23ca8d5f3d4d1afe4bf30b12a69585625f1d6af194eb0e9dbac547efc5010f416645d92,"DC Kupplung Combo, DC CHAdeMO",2019-04-16
22150,1,150.0,,,2021-05-05
22150,2,150.0,3059301306072A8648CE3D020106082A8648CE3D030107034200047f9bddec69c55db4f67dd89da2689b00540fad1bf6d0350e95bbdc0c3d02f4518b3f6638b6344ba60325350397b199c4a37f0769f4004627de1819301970f72e,DC Kupplung Combo,2021-05-05
22150,3,22.0,,AC Steckdose Typ 2,2021-05-05
22150,1,150.0,,,2021-05-05
22150,2,150.0,3059301306072A8648CE3D020106082A8648CE3D03010703420004fcb159535f8db54ac61fac3cb2d9cb59ced044c570e62f667f1abe36945c472335e2114e9da9f2a0b99d0b592c49e00866e67b7b9f58ae9a0aee3d15a9db445f,DC Kupplung Combo,2021-05-05
22150,3,22.0,,AC Steckdose Typ 2,2021-05-05
22151,1,22.0,,,2020-12-08
22151,2,22.0,3059301306072A8648CE3D020106082A8648CE3D03010703420004a6fc9d3455da11d82e7162190635662d91d05dcc2e55764eaa0aeb35c748b74001539044e663b30170d7a351c00b4a27f28cd213adf58a8025f9cecf5df67dc7,AC Steckdose Typ 2,2020-12-08
22152,1,50.0,,,2020-07-15
22152,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2020-07-15
22153,1,22.0,,,2019-11-27
22153,2,22.0,,AC Steckdose Typ 2,2019-11-27
22154,1,22.0,,,2018-02-25
22154,2,22.0,,AC Steckdose Typ 2,2018-02-25
22155,1,22.0,,,2018-02-25
22155,2,22.0,,AC Steckdose Typ 2,2018-02-25
22156,1,22.0,,,2021-03-25
22156,2,11.0,,AC Steckdose Typ 2,2021-03-25
22157,1,22.0,,,2019-11-27
22157,2,22.0,,AC Steckdose Typ 2,2019-11-27
22158,1,22.0,3059301306072A8648CE3D020106082A8648CE3D0301070342000461C5BD2892554D9A6AA7576089BB58F44A643A7D7473573D16EC3401D8C13499C34EE6F896BE60E485AECF40C4B607F9626CB815D220A8215DBC6C8E513319C9,3059301306072A8648CE3D020106082A8648CE3D03010703420004FC601A7D9C355DE9BFDAC55DBBB1D1E3D85588722BFEF2F0F882AA91F074D1742FFE22BE3E17012F975A821F19A6F50C6B544CDE29C27E56E384036BB48E69A6,2020-12-15
22158,2,22.0,3059301306072A8648CE3D020106082A8648CE3D0301070342000491D62DB3FB903501694C5BAC2E149D84387F37752C2FAD21B1424EC7E8875DA4B0226085B6E5B75481C8ACC68B0FF3F5E7975AEC1B7C132E7C0335F858103271 ,AC Steckdose Typ 2,2020-12-15
22158,3,22.0,3059301306072A8648CE3D020106082A8648CE3D03010703420004EBD0F1F05ED2813C99FA884CFE27799F59498E5566A6922AE1875119AECDF80EBDC0894BCC9401BA7A8C224B05363C30804C36F0FDAFE82420BA690971369208,AC Steckdose Typ 2,2020-12-15
22158,4,22.0,3059301306072A8648CE3D020106082A8648CE3D03010703420004FC601A7D9C355DE9BFDAC55DBBB1D1E3D85588722BFEF2F0F882AA91F074D1742FFE22BE3E17012F975A821F19A6F50C6B544CDE29C27E56E384036BB48E69A6,AC Steckdose Typ 2,2020-12-15
22159,1,22.0,,,2021-08-09
22159,2,22.0,,AC Steckdose Typ 2,2021-08-09
22160,1,22.0,,,2019-12-12
22160,2,22.0,,AC Steckdose Typ 2,2019-12-12
22161,1,22.0,3059301306072A8648CE3D020106082A8648CE3D03010703420004dc91e5dfec3ad9a48ff64a5029a1a490f75ff2181bcef58733de9e2f830233df44c7258516938e02e9fb210b2256a631c310b818d367264dde786ff5705c6ae1,,2019-01-07
22161,2,22.0,3059301306072A8648CE3D020106082A8648CE3D0301070342000499321eaeca9e0fb5ddacf294f3187a0e1a53e9b6b6afd49ba8175f07cab9a42af47eed942326818f44a77df97f749d52461189ad89cf3d6980b5b8ccfae772cf,AC Steckdose Typ 2,2019-01-07
22162,1,22.0,,,2017-11-28
22162,2,22.0,,AC Steckdose Typ 2,2017-11-28
22163,1,22.0,,,2017-12-13
22163,2,22.0,,AC Steckdose Typ 2,2017-12-13
22164,1,22.0,,,2017-11-16
22164,2,22.0,,AC Steckdose Typ 2,2017-11-16
22165,1,50.0,,,2018-02-21
22165,2,43.0,,AC Kupplung Typ 2,2018-02-21
22166,1,22.0,,,2018-11-09
22166,2,22.0,,AC Steckdose Typ 2,2018-11-09
22167,1,22.0,,,2020-01-31
22167,2,22.0,,AC Steckdose Typ 2,2020-01-31
22167,1,22.0,,,2020-01-31
22167,2,22.0,,AC Steckdose Typ 2,2020-01-31
22168,1,150.0,,,2020-02-05
22168,2,50.0,,DC Kupplung Combo,2020-02-05
22168,3,22.0,,AC Steckdose Typ 2,2020-02-05
22168,4,22.0,,AC Kupplung Typ 2,2020-02-05
22169,1,50.0,,,2018-04-19
22169,2,43.0,3059301306072A8648CE3D020106082A8648CE3D030107034200041a6b844ccd0e680e0af40820c710c6bfdb1c9ed9e196964246ca0c164f95bc79638dcbc90b55f0a516cb97bd2a017d73e5ef5bf9327bf102298ff09d412439c0,AC Kupplung Typ 2,2018-04-19
22170,1,22.0,,,2020-06-01
22170,2,22.0,,AC Steckdose Typ 2,2020-06-01
22171,1,22.0,3059301306072A8648CE3D020106082A8648CE3D03010703420004f7666b989511061b3e633ffbf71b51a0306453790bd35ee9fa7df83c1a09c444565da67dc082add69f1ef2810c3023ca7330c2374c7a26a36e3fde557a08d2c3,,2017-08-21
22171,2,22.0,,AC Steckdose Typ 2,2017-08-21
22172,1,150.0,,,2021-03-04
22172,2,150.0,,DC Kupplung Combo,2021-03-04
22173,1,22.0,,,2017-03-08
22173,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2017-03-08
22174,1,24.0,,,2017-09-14
22174,2,20.0,,"DC Kupplung Combo, DC CHAdeMO",2017-09-14
22175,1,22.0,,,2017-11-15
22175,2,22.0,9F7D4F22B38D66B8A9DD2EE919B500CD360643A82038E46B1018D66889729CB49889BE113B96257C5E5B46A0F840C886,AC Steckdose Typ 2,2017-11-15
22176,1,22.0,,,2017-11-15
22176,2,22.0,05F02C0BDAE85378E0832D0001D0421E258CEF23897A001522C429F83DC2A1535FD0027BA145B04E4EE4F2DA7DB3417E,AC Steckdose Typ 2,2017-11-15
22177,1,22.0,,,2017-11-15
22177,2,22.0,278B4CE9AA4E55EF580E7B5A5DB1B7C08FE45FC879A0836E5C9343BF188E8482EF8061E1B493EC890A43559A20C205DE,AC Steckdose Typ 2,2017-11-15
22178,1,43.0,,,2017-11-15
22178,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2017-11-15
22179,1,11.0,,,2012-06-26
22179,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2012-06-26
22180,1,22.0,4F03EA5E11093AbE3dd1b7E16FE7E483b985b8d07dE1C782C039bb167255E4F209d405db76E0F87442502CE8dEF07836,,2018-09-04
22180,2,22.0,F42C8A8313E6E39Eb4EF279A02C15E4C2A300FE29F650A14C20EA02CC6ACA0708C006bd1Ad2F455d9393db6CF6C23218,AC Steckdose Typ 2,2018-09-04
22181,1,22.0,5C76E15EdbF5d63C6dF8519056EA145d0955d3bA0bd21520F7dA5d7FF31AF417Fdd4d08d220E605A484d592AAF9F855d,,2018-11-15
22181,2,22.0,3249AE1bE75FCE4CF9E35Ad622d0F3F74FCd0EE00C1dAE635d00Cd3dCF788798764E6C7F9A34b154F1732962bFb12bdC,AC Steckdose Typ 2,2018-11-15
22182,1,22.0,,,2019-01-17
22182,2,22.0,,AC Steckdose Typ 2,2019-01-17
22183,1,100.0,,,2020-02-05
22183,2,22.0,,AC Steckdose Typ 2,2020-02-05
22183,3,22.0,,AC Kupplung Typ 2,2020-02-05
22184,1,22.0,,,2021-06-11
22184,2,11.0,,AC Steckdose Typ 2,2021-06-11
22185,1,50.0,,,2018-09-05
22185,2,43.0,3059301306072A8648CE3D020106082A8648CE3D030107034200048880c65f15dc5a76b57d3a17401a7fd43830abdd8fb82b5e9598b4a9c15c3602da1be5708c95b48feffb1e82cca2bcbcfc1523639f61de4b95a5cc2c3f42a153,AC Kupplung Typ 2,2018-09-05
22186,1,150.0,,,2020-02-10
22186,2,50.0,,DC Kupplung Combo,2020-02-10
22186,3,22.0,,AC Steckdose Typ 2,2020-02-10
22186,4,22.0,,AC Kupplung Typ 2,2020-02-10
22187,1,22.0,,,2021-01-19
22187,2,11.0,,AC Steckdose Typ 2,2021-01-19
22188,1,22.0,3059301306072A8648CE3D020106082A8648CE3D03010703420004eb270103a05f72067130e664fca28e8631558572e8227f9863df6eec97077213ccc12c033bf3dcf3dfb814d5f938b2845c75eb25f266b21e7508c4d0ad77ae9f,,2019-04-24
22188,2,22.0,3059301306072A8648CE3D020106082A8648CE3D030107034200046f2389e397d17a02d72d0a3d09d9fc6687b7b51302d145f3f301e88a62e3a953d0b81420af948c1bb18d1fc0f2bcbb4a9194dbcdfbef5365e02b47a437da49d6,AC Steckdose Typ 2,2019-04-24
22189,1,22.0,,,2020-01-01
22190,1,22.0,3059301306072A8648CE3D020106082A8648CE3D0301070342000472b2a45afa05415d36a1128ee98db14053326174c8d430496e573681d51e6980654a0f36c3d03347353ca6a671fdfa62333af614cc76dc8c10d50d33705dc7ff,,2019-05-22
22190,2,22.0,3059301306072A8648CE3D020106082A8648CE3D0301070342000451079671cb384f66d99162b3efa8eafa05548ae445dabb36eaa74aa4add3edc438389d803c594064734d92d3917e39be92a74955de9a00bd223a49d9de3b4f21,AC Steckdose Typ 2,2019-05-22
22191,1,22.0,3059301306072A8648CE3D020106082A8648CE3D0301070342000447d762cb6c67ee8e6fd02103607e6797af1c2f6177c3544e7e6bc5f31531e68c28f8dc0b9aca6a555b0a30bc933a0f16e861d48bcd5249c83069a4791a2a3a50,,2017-11-03
22191,2,22.0,,AC Steckdose Typ 2,2017-11-03
22192,1,22.0,3059301306072A8648CE3D020106082A8648CE3D030107034200045b5cb925fcc2179b11ba1a813d1ddc62d4b66f0b5deb93003506ff1e0a18e35efbb80492adaefdc70af3f036b3478b9ac712936bf1df6a3f5507a56fb68d71ad,,2017-11-03
22192,2,22.0,,AC Steckdose Typ 2,2017-11-03
22193,1,22.0,3059301306072A8648CE3D020106082A8648CE3D0301070342000410ac1f0b0c846ab2ccd498f3ce058c7bb3ffde985fe7d1d6894e3fd30d20b8c6cadbb9441ffa7f279b1bcda78170cafb7dd0fe98dc62e25ddbccd71bf2ab5e13,,2019-05-02
22193,2,22.0,,AC Steckdose Typ 2,2019-05-02
22194,1,11.0,,,2017-03-09
22194,2,11.0,,AC Steckdose Typ 2,2017-03-09
22195,1,11.0,,,2017-11-17
22195,2,11.0,,AC Steckdose Typ 2,2017-11-17
22196,1,43.0,,,2017-11-17
22196,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2017-11-17
22197,1,43.0,,,2017-11-17
22197,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2017-11-17
22198,1,11.0,,,2020-12-10
22198,2,11.0,,AC Steckdose Typ 2,2020-12-10
22199,1,22.0,,,2018-06-01
22199,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2018-06-01
22200,1,55.0,,,2020-09-25
22201,1,50.0,,,2015-10-29
22201,2,43.0,,AC Kupplung Typ 2,2015-10-29
22202,1,22.0,,,2018-08-01
22202,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2018-08-01
22203,1,43.0,,,2016-07-27
22203,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2016-07-27
22204,1,150.0,,,2021-04-08
22204,2,150.0,3059301306072A8648CE3D020106082A8648CE3D03010703420004bba3696ce023377c2b3995d23a763fefe74e5a917f7236a1ca6ff4fca3293ca63a25dde695769ce143c80d14348f0b7b59ec36b9776568c3707abbd2fd144635,DC Kupplung Combo,2021-04-08
22204,3,22.0,,AC Steckdose Typ 2,2021-04-08
22204,1,150.0,,,2021-04-08
22204,2,150.0,3059301306072A8648CE3D020106082A8648CE3D030107034200046d46d819bc4d6797c50019cf6c4cf64df1b79b3fc3170eb04957232b12ac3c64b2bb2e737b22263310c968596645bee106d0f5136326fb15527daec21de72b2c,DC Kupplung Combo,2021-04-08
22204,3,22.0,,AC Steckdose Typ 2,2021-04-08
22205,1,300.0,,,2021-10-29
22205,2,300.0,,"DC Kupplung Combo, DC CHAdeMO",2021-10-29
22205,1,300.0,,,2021-10-29
22205,2,300.0,,"DC Kupplung Combo, DC CHAdeMO",2021-10-29
22205,1,300.0,,,2021-10-29
22205,2,300.0,,DC Kupplung Combo,2021-10-29
22206,1,11.0,ALBAC4UTENCZZQWAC36AEQGB3MQRCBD5TCGHWDCZ,,2021-09-01
22206,2,11.0,ALQDW36FSS4SYHYTEW3E6YDV6LYKKJ5FYISO5GBS,AC Steckdose Typ 2,2021-09-01
22207,1,22.0,,,2021-06-10
22207,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2021-06-10
22208,1,22.0,3059301306072A8648CE3D020106082A8648CE3D030107034200044c9b3339d8a3014a322ca5f0c1a841484bc31dd2a3ab8920fe6c65ef62e559bb8c63e4e7d4a253acd8d798d3464ec582c1e3e7f27461338aab1517f4a7737862,,2017-10-26
22208,2,22.0,,AC Steckdose Typ 2,2017-10-26
22209,1,80.0,,,2020-02-21
22209,2,320.0,,DC Kupplung Combo,2020-02-21
22210,1,43.0,,,2016-12-23
22210,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2016-12-23
22211,1,43.0,,,2017-08-25
22211,2,50.0,,"DC Kupplung Combo, DC CHAdeMO",2017-08-25
22212,1,22.0,,,2017-04-11
22212,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2017-04-11
22213,1,22.0,,,2017-10-16
22213,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2017-10-16
22214,1,22.0,,,2017-10-16
22214,2,22.0,,AC Steckdose Typ 2,2017-10-16
22215,1,22.0,,,2017-10-16
22215,2,22.0,,AC Steckdose Typ 2,2017-10-16
22216,1,22.0,,,2018-07-30
22216,2,22.0,,AC Steckdose Typ 2,2018-07-30
22217,1,22.0,,,2019-12-27
22217,2,22.0,,AC Steckdose Typ 2,2019-12-27
22218,1,22.0,0733234F7BD07246876AC806A1A95E1592816F9DFBEE141FCB51F2402192B151AB11F26EF6A96CCE8904E72AB2BB1B1D,,2020-08-07
22218,2,22.0,FB21AE9FDC926DCF90E3CBBA7FC7863C9346FC7BAE7634031EDD32DC243B04C00BAAFFA3A5F4BA7DA63B6C37BB360E45,AC Steckdose Typ 2,2020-08-07
22219,1,22.0,,,2014-01-01
22219,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2014-01-01
22220,1,22.0,3059301306072A8648CE3D020106082A8648CE3D03010703420004febba60c4ecffb4cf6c1894fc14d8c646c70882eb202524f6a09cfd20aaeaa9aa190208e3db65a3ff6153ab4f1e6c8e4167e421983c34071ba9d114c4db255ba,,2017-10-27
22220,2,22.0,,AC Steckdose Typ 2,2017-10-27
22221,1,22.0,,,2021-06-16
22221,2,11.0,,AC Steckdose Typ 2,2021-06-16
22222,1,22.0,,,2018-07-01
22222,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2018-07-01
22223,1,22.0,3059301306072A8648CE3D020106082A8648CE3D03010703420004a31eac3001eb710db7921ab0db2754116cf856edd59baecd9434f7987dd30b03c7eec44a0b32701c9de8b29d0b27cd505ddecb2a0132e1b69b2a82cec8491e96,,2017-07-20
22223,2,22.0,,AC Steckdose Typ 2,2017-07-20
22224,1,75.0,,,2021-01-14
22224,2,75.0,3059301306072A8648CE3D020106082A8648CE3D030107034200045ca135026f3eac68e246e2f6719ee54ab47abafd47659c883e5c0d7752fc7db3f80ec38b952974fe2ad9060fc69e289646709a87a0a10b3a8f7d5bb025f5a09c,DC Kupplung Combo,2021-01-14
22225,1,150.0,,,2020-08-11
22225,2,50.0,,DC Kupplung Combo,2020-08-11
22225,3,22.0,,AC Steckdose Typ 2,2020-08-11
22225,4,22.0,,AC Kupplung Typ 2,2020-08-11
22226,1,11.0,,,2021-04-07
22227,1,22.0,,,2017-04-01
22227,2,22.0,,"AC Steckdose Typ 2, AC Schuko",2017-04-01
22228,1,22.0,,,2018-04-03
22228,2,22.0,,AC Steckdose Typ 2,2018-04-03
22229,1,22.0,,,2020-09-22
22229,2,22.0,,AC Steckdose Typ 2,2020-09-22
22229,3,22.0,,AC Steckdose Typ 2,2020-09-22
22229,4,22.0,,AC Steckdose Typ 2,2020-09-22
22230,1,22.0,,,2021-03-01
22230,2,11.0,,AC Steckdose Typ 2,2021-03-01
22231,1,22.0,3059301306072A8648CE3D020106082A8648CE3D030107034200042cad62a7be05a4bb27b496d1d32226ec9e87f152244e66bfe90f8ddc26eb20f867410efee56f596116d8f4ccca49063f66a724332b6f770fd20fa7a11a60eaf7,,2018-09-07
22231,2,22.0,3059301306072A8648CE3D020106082A8648CE3D03010703420004a864b16a7197d9fc5ba0e9765cc53ae771fd0ab6d7e6ae0cb9c30141b36d46ff2e0ff7107cde44773e26e12964640cec4969eb9bdc1ada63495127d2334007e8,AC Steckdose Typ 2,2018-09-07
22232,1,22.0,,,2018-04-02
22232,2,22.0,,AC Steckdose Typ 2,2018-04-02
22233,1,22.0,,,2019-02-26
22233,2,22.0,,AC Steckdose Typ 2,2019-02-26
22234,1,22.0,,,2019-02-26
22234,2,22.0,,AC Steckdose Typ 2,2019-02-26
22235,1,22.0,,,2019-02-26
22235,2,22.0,,AC Steckdose Typ 2,2019-02-26
22236,1,22.0,,,2020-10-28
22236,2,22.0,,AC Steckdose Typ 2,2020-10-28
22237,1,22.0,,,2021-05-03
22237,2,22.0,,AC Steckdose Typ 2,2021-05-03
22238,1,22.0,3059301306072A8648CE3D020106082A8648CE3D03010703420004b7b9d9ce1143a508040abcb180d06823b27d4587356d284119fb5cf43dedbe3d0764471e1be94a2871f8d176f296305205ba99c84270f35517d8d35f6d0729c7,,2017-10-27
22238,2,22.0,,AC Steckdose Typ 2,2017-10-27
22239,1,150.0,,,2020-08-11
22239,2,50.0,,DC Kupplung Combo,2020-08-11
22239,3,22.0,,AC Steckdose Typ 2,2020-08-11
22239,4,22.0,,AC Kupplung Typ 2,2020-08-11
22240,1,150.0,,,2020-07-01
22240,2,75.0,,DC Kupplung Combo,2020-07-01
22240,3,22.0,,AC Steckdose Typ 2,2020-07-01
22240,1,150.0,,,2020-07-01
22240,2,75.0,,DC Kupplung Combo,2020-07-01
22240,3,22.0,,AC Steckdose Typ 2,2020-07-01
22241,1,50.0,,,2018-08-22
22241,2,43.0,,AC Kupplung Typ 2,2018-08-22
22242,1,22.0,3059301306072A8648CE3D020106082A8648CE3D0301070342000467fe6e7872176652ade3d311ecf4e26f83c79c6d9a361791c1a0b7ffbda8cea2a647830ed85faca6d8ad598772f7a116897fcc1049c95d3e3a88573a9b97f119,,2018-11-15
22242,2,22.0,,AC Steckdose Typ 2,2018-11-15
22243,1,175.0,,,2019-07-02
22243,2,175.0,3059301306072A8648CE3D020106082A8648CE3D030107034200046828df6ff36fe0bb3bf28bbeee6e3a317a49c40ac6d5e1199ce234df2c49898893085bc52db04e5defa2314134180588d773e96e1e642adff0a16c0469661e46,"DC Kupplung Combo, DC CHAdeMO",2019-07-02
22244,1,22.0,,,2020-10-15
22244,2,22.0,3059301306072A8648CE3D020106082A8648CE3D03010703420004935adf1d23eac7b6dd0e2ded3ddbfc8a3d44c0efc8c0f8731ef8e4a8b46910e9c9d71b36816c59575438dc8a53b206028fc775b919d03e33a0edc5c419ab22df,AC Steckdose Typ 2,2020-10-15
22245,1,22.0,,,2021-10-16
22245,2,22.0,,AC Steckdose Typ 2,2021-10-16
22246,1,22.0,,,2021-01-19
22246,2,11.0,,AC Steckdose Typ 2,2021-01-19
